Session,Day,Turnover,Player_Name,Drill,Duration,Relative_distance,Z4_relative_distance,Z5_relative_distance,Z6_relative_distance,Relative_HSD,Relative_sprint_distance,Relative_accelerations,Relative_decelerations,Max_speed
5,MD-1,6,Beni,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,352,12,0,0,0.0,0,0.44,0.88,17.0
5,MD-1,6,Beni,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,418,39,0,0,0.0,0,0.67,0.22,19.26
5,MD-1,6,Beni,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,463,98,25,0,5.99,31,0.73,0.73,23.36
5,MD-1,6,Beni,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,480,117,16,0,3.93,12,1.0,0.5,21.3
5,MD-1,6,Beni,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,527,122,20,0,3.63,48,0.74,0.37,21.86
5,MD-1,6,Beni,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,497,84,4,0,0.81,0,0.82,1.03,20.68
5,MD-1,6,Don,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,250,21,13,0,2.94,15,0.89,0.22,24.27
5,MD-1,6,Don,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,375,53,37,0,8.09,43,0.66,0.66,25.13
5,MD-1,6,Don,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,252,30,0,0,0.0,0,0.22,0.45,19.32
5,MD-1,6,Don,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,566,132,86,3,21.57,102,2.18,3.15,26.03
5,MD-1,6,Don,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,599,148,56,1,14.29,66,3.0,2.75,25.76
5,MD-1,6,Don,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,507,65,65,35,18.66,117,0.74,0.74,29.69
5,MD-1,6,Don,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,604,101,14,0,2.97,9,1.65,1.86,22.07
5,MD-1,6,Zada,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,450,44,3,0,0.75,0,1.11,0.89,21.23
5,MD-1,6,Zada,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,326,9,0,0,0.0,0,0.66,0.22,18.67
5,MD-1,6,Zada,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,370,42,9,0,2.04,12,0.45,1.34,24.37
5,MD-1,6,Zada,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,496,134,40,0,9.61,51,1.7,1.21,23.45
5,MD-1,6,Zada,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,458,59,19,1,5.14,21,1.5,1.0,25.36
5,MD-1,6,Zada,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,481,63,13,6,3.56,18,0.56,0.93,26.31
5,MD-1,6,Zada,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,505,82,33,1,6.89,31,2.06,1.44,25.3
5,MD-1,6,Kasa,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,444,52,4,0,0.88,0,0.22,0.22,22.15
5,MD-1,6,Kasa,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,403,25,1,0,0.24,0,0.44,1.54,20.11
5,MD-1,6,Kasa,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,433,49,3,0,0.63,6,0.22,0.0,20.71
5,MD-1,6,Kasa,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,482,67,34,14,11.59,60,0.97,0.97,28.96
5,MD-1,6,Kasa,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,479,62,30,1,7.62,32,0.75,1.25,25.48
5,MD-1,6,Kasa,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,586,145,48,0,8.99,51,0.56,0.74,23.99
5,MD-1,6,Kasa,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,518,52,30,1,6.33,31,1.03,1.65,25.55
5,MD-1,6,Zoabi,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,493,52,0,0,0.0,0,1.33,0.67,19.54
5,MD-1,6,Zoabi,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,375,43,4,0,0.78,0,0.22,0.88,22.06
5,MD-1,6,Zoabi,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,416,60,1,0,0.13,0,0.45,0.9,20.15
5,MD-1,6,Zoabi,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,479,137,24,0,5.8,24,1.7,1.21,21.86
5,MD-1,6,Zoabi,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,512,75,26,18,10.91,48,1.5,2.0,29.04
5,MD-1,6,Zoabi,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,477,63,42,0,7.86,51,0.93,0.56,23.36
5,MD-1,6,Zoabi,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,508,73,18,10,5.78,36,1.24,1.24,28.8
5,MD-1,6,Hamani,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,413,40,0,0,0.0,0,0.67,0.0,17.83
5,MD-1,6,Hamani,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,418,8,0,0,0.0,0,0.88,0.22,16.53
5,MD-1,6,Hamani,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,420,20,0,0,0.0,0,1.34,0.0,19.2
5,MD-1,6,Hamani,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,478,78,52,1,12.8,58,0.97,0.97,26.06
5,MD-1,6,Hamani,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,515,77,12,12,5.99,26,1.25,1.5,28.83
5,MD-1,6,Hamani,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,539,70,51,22,13.5,80,1.67,1.48,31.05
5,MD-1,6,Hamani,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,560,59,21,29,10.24,51,0.41,2.06,31.75
5,MD-1,6,Yehezkel,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,453,25,1,0,0.12,0,0.89,0.44,19.96
5,MD-1,6,Yehezkel,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,430,0,0,0,0.0,0,0.66,0.44,14.8
5,MD-1,6,Yehezkel,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,428,6,0,0,0.0,0,0.67,0.67,16.87
5,MD-1,6,Yehezkel,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,473,76,44,3,11.27,67,1.7,0.73,25.56
5,MD-1,6,Yehezkel,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,553,101,65,9,13.73,80,1.11,0.93,27.76
5,MD-1,6,Rahamim,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,411,18,0,0,0.0,0,0.22,0.22,17.94
5,MD-1,6,Rahamim,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,435,6,0,0,0.0,0,1.1,0.88,16.65
5,MD-1,6,Rahamim,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,448,4,0,0,0.0,0,0.67,0.45,15.24
5,MD-1,6,Rahamim,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,472,80,17,0,4.32,15,1.5,1.25,22.79
5,MD-1,6,Rahamim,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,526,65,32,1,6.66,49,1.03,1.65,25.37
5,MD-1,6,Grechkin,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,430,2,0,0,0.0,0,0.67,0.44,14.69
5,MD-1,6,Grechkin,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,420,27,0,0,0.0,0,0.0,0.22,18.65
5,MD-1,6,Grechkin,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,593,53,52,40,20.6,96,0.67,0.67,30.95
5,MD-1,6,Grechkin,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,422,51,17,0,4.19,20,1.7,0.73,25.11
5,MD-1,6,Grechkin,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,474,68,5,0,1.13,6,0.75,1.5,20.99
5,MD-1,6,Grechkin,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,451,88,7,0,1.29,8,0.19,0.19,21.95
5,MD-1,6,Grechkin,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,498,55,19,1,3.96,27,1.03,0.21,25.26
5,MD-1,6,Dahan,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,477,46,34,4,8.62,37,0.89,1.78,26.34
5,MD-1,6,Dahan,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,450,69,35,9,9.54,29,0.66,1.54,26.88
5,MD-1,6,Dahan,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,565,91,62,12,16.5,76,0.45,1.34,28.2
5,MD-1,6,Dahan,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,513,98,60,4,15.32,77,1.94,1.46,26.19
5,MD-1,6,Dahan,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,500,89,45,4,12.12,51,1.5,2.0,26.2
5,MD-1,6,Dahan,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,323,58,39,1,7.59,43,0.93,0.37,27.07
5,MD-1,6,Dahan,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,432,51,27,0,5.51,26,1.24,1.24,24.85
5,MD-1,6,Elmishli,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,409,40,20,0,4.5,25,1.33,0.89,24.1
5,MD-1,6,Elmishli,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,334,14,13,2,3.24,15,0.66,0.22,25.72
5,MD-1,6,Elmishli,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,399,49,0,0,0.0,0,0.45,0.67,18.59
5,MD-1,6,Elmishli,"Tactical Defense 11vs11 (All The Field, 68*105)",4.1,328,40,31,0,7.44,33,1.21,0.73,24.65
5,MD-1,6,Elmishli,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,324,35,18,0,4.52,21,1.0,0.75,22.02
5,MD-1,6,Elmishli,"Tactical Offense 11vs11 (All The Field, 68*105)",5.4,458,96,35,17,9.65,60,1.11,0.74,27.11
5,MD-1,6,Elmishli,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,460,59,15,0,3.19,18,1.24,1.44,22.09
5,MD-1,6,Kogu,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,344,44,21,0,4.61,23,1.33,1.11,24.92
5,MD-1,6,Kogu,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.6,181,6,0,0,0.0,0,0.66,0.88,18.2
5,MD-1,6,Kogu,"Passing Drill, 10vs10 Mannequin +1GK (68*52m)",4.5,311,50,13,0,2.96,23,0.67,1.12,22.35
5,MD-1,6,Kogu,"Tactical Defense 11vs11 (All The Field, 68*105)",4.0,447,30,43,43,21.4,88,1.5,2.0,29.7
5,MD-1,6,Kogu,"Tactical Offense 11vs11 (All The Field, 68*105)",4.8,548,78,52,17,14.06,71,2.68,1.24,30.01
6,MD,6,Baco,Possession Game 4vs4+3J (12*18m) ,2.0,80,0,0,0,0.0,0,2.47,0.0,11.68
6,MD,6,Baco,Possession Game 4vs4+3J (12*18m) ,2.0,200,1,0,0,0.0,0,1.96,1.96,15.37
6,MD,6,Baco,Possession Game 4vs4+3J (12*18m) ,2.0,187,2,0,0,0.0,0,1.99,1.99,15.6
6,MD,6,Baco,1st half,25.1,2866,342,126,19,5.78,179,0.56,0.28,26.71
6,MD,6,Baco,2nd half,24.9,3016,461,142,19,6.46,223,0.68,0.6,28.41
6,MD,6,Glazer,Possession Game 4vs4+3J (12*18m) ,2.0,148,7,0,0,0.0,0,2.96,2.96,16.23
6,MD,6,Glazer,Possession Game 4vs4+3J (12*18m) ,2.0,90,0,0,0,0.0,0,0.98,0.49,11.33
6,MD,6,Glazer,Possession Game 4vs4+3J (12*18m) ,2.0,175,11,0,0,0.0,0,3.48,2.48,16.91
6,MD,6,Glazer,1st half,25.1,2986,471,179,66,9.76,275,0.84,0.76,29.82
6,MD,6,Glazer,2nd half,24.9,2827,518,117,0,4.7,148,0.68,0.72,24.93
6,MD,6,Yao,Possession Game 4vs4+3J (12*18m) ,2.0,197,6,0,0,0.0,0,1.98,1.98,16.8
6,MD,6,Yao,Possession Game 4vs4+3J (12*18m) ,2.0,174,2,0,0,0.0,0,3.42,2.44,16.44
6,MD,6,Yao,Possession Game 4vs4+3J (12*18m) ,2.0,205,11,0,0,0.0,0,1.49,3.48,19.01
6,MD,6,Yao,1st half,25.1,2855,438,153,61,8.54,272,1.08,0.84,31.66
6,MD,6,Yao,2nd half,24.9,2723,391,194,42,9.48,266,0.76,0.76,29.41
6,MD,6,Agvadish,Possession Game 4vs4+3J (12*18m) ,2.0,223,18,0,0,0.0,0,2.96,3.95,17.88
6,MD,6,Agvadish,Possession Game 4vs4+3J (12*18m) ,2.0,210,31,0,0,0.0,0,3.91,4.4,19.23
6,MD,6,Agvadish,Possession Game 4vs4+3J (12*18m) ,2.0,202,16,0,0,0.0,0,2.98,4.47,17.76
6,MD,6,Agvadish,1st half,25.1,3047,498,259,55,12.53,354,1.48,1.36,30.71
6,MD,6,Agvadish,2nd half,24.9,2925,551,217,103,12.87,342,1.05,1.09,34.12
6,MD,6,Eshata,Possession Game 4vs4+3J (12*18m) ,2.0,162,12,0,0,0.0,0,1.98,2.47,19.67
6,MD,6,Eshata,Possession Game 4vs4+3J (12*18m) ,2.0,162,6,0,0,0.0,0,1.96,2.93,16.97
6,MD,6,Eshata,Possession Game 4vs4+3J (12*18m) ,2.0,183,0,0,0,0.0,0,0.99,0.5,14.09
6,MD,6,Eshata,1st half,25.1,3319,510,187,45,9.21,290,0.84,1.08,28.96
6,MD,6,Eshata,2nd half,24.9,3185,520,154,23,7.11,217,0.92,0.92,28.03
6,MD,6,Biton,Possession Game 4vs4+3J (12*18m) ,2.0,193,5,0,0,0.0,0,1.98,0.99,15.96
6,MD,6,Biton,Possession Game 4vs4+3J (12*18m) ,2.0,166,0,0,0,0.0,0,0.49,0.49,12.53
6,MD,6,Biton,Possession Game 4vs4+3J (12*18m) ,2.0,145,0,0,0,0.0,0,1.99,0.99,13.69
6,MD,6,Biton,1st half,25.1,3048,484,109,1,4.42,118,0.84,0.48,25.73
6,MD,6,Biton,2nd half,24.9,2946,471,85,96,7.26,195,0.84,0.76,33.83
6,MD,6,Beni,Possession Game 4vs4+3J (12*18m) ,2.0,196,2,0,0,0.0,0,4.44,1.98,15.29
6,MD,6,Beni,Possession Game 4vs4+3J (12*18m) ,2.0,193,6,0,0,0.0,0,1.47,3.42,16.48
6,MD,6,Beni,Possession Game 4vs4+3J (12*18m) ,2.0,165,0,0,0,0.0,0,1.99,1.49,14.4
6,MD,6,Beni,1st half,25.1,3399,681,211,24,9.36,327,0.8,1.4,27.73
6,MD,6,Beni,2nd half,24.9,3295,712,213,40,10.15,322,1.05,1.0,29.1
6,MD,6,Don,Possession Game 4vs4+3J (12*18m) ,2.0,188,0,0,0,0.0,0,2.96,0.99,13.5
6,MD,6,Don,Possession Game 4vs4+3J (12*18m) ,2.0,198,3,0,0,0.0,0,1.96,3.91,16.1
6,MD,6,Don,Possession Game 4vs4+3J (12*18m) ,2.0,211,21,1,0,0.27,0,4.47,5.96,19.8
6,MD,6,Don,1st half,25.1,3449,578,224,107,13.21,376,1.2,1.44,33.17
6,MD,6,Don,2nd half,24.9,3325,541,147,16,6.55,179,1.25,1.57,27.85
6,MD,6,Zada,Possession Game 4vs4+3J (12*18m) ,2.0,143,3,0,0,0.0,0,0.49,1.98,16.13
6,MD,6,Zada,Possession Game 4vs4+3J (12*18m) ,2.0,177,24,1,0,0.27,0,2.93,2.44,19.8
6,MD,6,Zada,Possession Game 4vs4+3J (12*18m) ,2.0,64,1,0,0,0.0,0,0.99,0.5,15.12
6,MD,6,Zada,1st half,25.1,2879,412,146,100,9.83,260,1.16,0.8,34.35
6,MD,6,Zada,2nd half,24.9,2756,491,232,91,12.99,344,0.92,0.96,30.63
6,MD,6,Kasa,Possession Game 4vs4+3J (12*18m) ,2.0,159,0,0,0,0.0,0,1.98,0.99,13.68
6,MD,6,Kasa,Possession Game 4vs4+3J (12*18m) ,2.0,180,0,0,0,0.0,0,0.49,0.98,11.42
6,MD,6,Kasa,Possession Game 4vs4+3J (12*18m) ,2.0,175,6,0,0,0.0,0,0.5,2.48,17.61
6,MD,6,Kasa,1st half,25.1,3484,484,196,104,11.97,321,0.8,0.68,31.76
6,MD,6,Kasa,2nd half,24.9,3214,510,193,106,12.01,351,0.8,0.6,32.79
6,MD,6,Zoabi,Possession Game 4vs4+3J (12*18m) ,2.0,165,5,0,0,0.0,0,0.49,2.47,19.14
6,MD,6,Zoabi,Possession Game 4vs4+3J (12*18m) ,2.0,140,0,0,0,0.0,0,0.0,0.0,12.41
6,MD,6,Zoabi,Possession Game 4vs4+3J (12*18m) ,2.0,180,0,0,0,0.0,0,1.49,2.48,13.42
6,MD,6,Zoabi,1st half,25.1,2809,332,91,19,4.4,116,0.68,0.76,27.74
6,MD,6,Zoabi,2nd half,24.9,2702,312,112,22,5.39,162,0.88,0.56,29.08
6,MD,6,Hamani,Possession Game 4vs4+3J (12*18m) ,2.0,101,0,0,0,0.0,0,2.47,0.99,12.48
6,MD,6,Hamani,Possession Game 4vs4+3J (12*18m) ,2.0,238,9,0,0,0.0,0,2.44,1.96,17.16
6,MD,6,Hamani,Possession Game 4vs4+3J (12*18m) ,2.0,213,7,0,0,0.0,0,3.48,2.98,15.59
6,MD,6,Hamani,1st half,25.1,3126,499,114,6,4.78,150,0.76,0.8,26.11
6,MD,6,Hamani,2nd half,24.9,2994,391,112,24,5.47,153,0.76,0.52,29.77
6,MD,6,Yehezkel,Possession Game 4vs4+3J (12*18m) ,2.0,168,2,0,0,0.0,0,1.98,1.48,15.03
6,MD,6,Yehezkel,Possession Game 4vs4+3J (12*18m) ,2.0,118,0,0,0,0.0,0,2.44,0.49,14.09
6,MD,6,Yehezkel,Possession Game 4vs4+3J (12*18m) ,2.0,165,9,0,0,0.0,0,1.99,2.48,17.33
6,MD,6,Yehezkel,1st half,25.1,2810,295,123,18,5.61,162,0.76,0.36,29.12
6,MD,6,Rahamim,Possession Game 4vs4+3J (12*18m) ,2.0,124,1,0,0,0.0,0,2.96,1.48,16.3
6,MD,6,Rahamim,Possession Game 4vs4+3J (12*18m) ,2.0,205,2,0,0,0.0,0,1.96,3.91,16.55
6,MD,6,Rahamim,Possession Game 4vs4+3J (12*18m) ,2.0,210,0,0,0,0.0,0,1.99,1.49,14.18
6,MD,6,Rahamim,2nd half,24.9,3074,456,154,59,8.55,222,1.21,0.72,30.68
6,MD,6,Dahan,Possession Game 4vs4+3J (12*18m) ,2.0,181,12,1,0,0.27,0,2.47,1.98,19.85
6,MD,6,Dahan,Possession Game 4vs4+3J (12*18m) ,2.0,170,14,0,0,0.0,0,1.96,3.42,17.32
6,MD,6,Dahan,Possession Game 4vs4+3J (12*18m) ,2.0,200,23,2,0,1.18,0,2.48,4.97,23.42
6,MD,6,Dahan,1st half,25.1,3123,518,223,90,12.49,318,0.88,1.4,32.94
6,MD,6,Dahan,2nd half,10.0,1186,149,94,66,15.93,179,0.9,1.4,33.55
6,MD,6,Elmishli,Possession Game 4vs4+3J (12*18m) ,2.0,228,5,0,0,0.0,0,1.98,1.98,15.68
6,MD,6,Elmishli,Possession Game 4vs4+3J (12*18m) ,2.0,207,8,0,0,0.0,0,2.93,3.42,15.89
6,MD,6,Elmishli,Possession Game 4vs4+3J (12*18m) ,2.0,69,0,0,0,0.0,0,0.0,0.0,8.14
6,MD,6,Elmishli,1st half,25.1,2973,375,205,94,11.94,325,1.0,0.96,29.16
6,MD,6,Elmishli,2nd half,24.9,2917,507,81,48,5.16,155,0.92,1.09,31.3
6,MD,6,Kogu,Possession Game 4vs4+3J (12*18m) ,2.0,84,0,0,0,0.0,0,1.48,1.48,11.47
6,MD,6,Kogu,Possession Game 4vs4+3J (12*18m) ,2.0,95,0,0,0,0.0,0,0.49,0.49,13.33
6,MD,6,Kogu,Possession Game 4vs4+3J (12*18m) ,2.0,115,0,0,0,0.0,0,2.48,1.99,13.65
6,MD,6,Kogu,2nd half,24.9,3177,521,281,44,13.03,379,0.96,1.29,28.65
7,MD+3,7,Baco,"Passing Drill, Tactical, 3 Structure 3GK",5.0,525,42,0,0,0.0,0,0.2,0.4,19.59
7,MD+3,7,Baco,"Passing Drill, Tactical, 3 Structure 3GK",5.0,447,28,25,0,4.95,27,0.0,0.0,24.45
7,MD+3,7,Baco,"Passing Drill, Tactical, 3 Structure 3GK",5.0,584,62,7,0,1.4,9,0.6,0.4,23.07
7,MD+3,7,Baco,Tactical Defense (All The Field,3.1,351,35,9,0,2.99,9,0.64,0.32,24.59
7,MD+3,7,Baco,Tactical Defense (All The Field,3.4,299,26,0,0,0.0,0,0.29,0.87,19.46
7,MD+3,7,Baco,Tactical Defense (All The Field,3.0,255,10,0,0,0.0,0,0.33,0.0,16.72
7,MD+3,7,Baco,Tactical Defense (All The Field,3.2,355,46,21,0,6.64,25,0.94,0.0,22.8
7,MD+3,7,Baco,Tactical Defense (All The Field,3.1,352,58,7,0,2.32,7,0.65,0.97,23.89
7,MD+3,7,Baco,Tactical Defense (All The Field,3.1,361,73,8,0,2.58,13,0.64,0.32,21.92
7,MD+3,7,Glazer,"Passing Drill, Tactical, 3 Structure 3GK",5.0,583,129,33,0,6.51,44,1.59,0.4,22.57
7,MD+3,7,Glazer,"Passing Drill, Tactical, 3 Structure 3GK",5.0,479,58,43,2,8.95,52,1.0,0.4,27.04
7,MD+3,7,Glazer,"Passing Drill, Tactical, 3 Structure 3GK",5.0,542,143,29,0,5.71,51,1.19,1.19,24.2
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.1,414,87,2,0,0.54,0,2.25,1.61,20.38
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.4,316,23,15,0,4.31,19,1.16,0.87,23.16
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.0,246,9,5,0,1.53,6,0.66,0.33,21.57
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.2,327,21,20,0,6.15,17,1.26,1.26,24.98
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.1,313,28,13,5,5.94,19,1.3,1.94,27.15
7,MD+3,7,Glazer,Tactical Defense (All The Field,3.1,349,56,12,0,3.89,18,1.6,1.6,22.14
7,MD+3,7,Yao,"Passing Drill, Tactical, 3 Structure 3GK",5.0,500,32,0,0,0.0,0,1.19,0.0,18.55
7,MD+3,7,Yao,"Passing Drill, Tactical, 3 Structure 3GK",5.0,439,52,21,0,4.16,35,0.6,0.4,22.6
7,MD+3,7,Yao,"Passing Drill, Tactical, 3 Structure 3GK",5.0,473,37,1,0,0.11,0,1.79,0.2,19.89
7,MD+3,7,Yao,Tactical Defense (All The Field,3.1,353,67,22,0,6.99,41,0.96,0.96,23.86
7,MD+3,7,Yao,Tactical Defense (All The Field,3.4,286,39,11,0,3.06,14,1.74,1.16,23.3
7,MD+3,7,Yao,Tactical Defense (All The Field,3.0,345,49,29,21,16.37,57,1.32,0.99,30.42
7,MD+3,7,Yao,Tactical Defense (All The Field,3.2,336,49,13,0,4.01,18,1.26,1.26,22.22
7,MD+3,7,Yao,Tactical Defense (All The Field,3.1,292,24,17,0,5.66,22,0.97,0.65,22.66
7,MD+3,7,Yao,Tactical Defense (All The Field,3.1,311,21,14,4,5.89,19,0.64,0.32,27.24
7,MD+3,7,Agvadish,"Passing Drill, Tactical, 3 Structure 3GK",5.0,543,65,17,0,3.35,22,1.39,0.99,22.63
7,MD+3,7,Agvadish,"Passing Drill, Tactical, 3 Structure 3GK",5.0,544,84,61,1,12.4,67,1.4,0.2,25.23
7,MD+3,7,Agvadish,"Passing Drill, Tactical, 3 Structure 3GK",5.0,565,62,14,0,2.69,23,1.99,0.4,22.9
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.1,453,87,19,1,6.47,21,1.61,2.25,25.5
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.4,434,84,23,11,9.6,30,2.32,2.32,28.92
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.0,447,102,29,1,9.94,36,1.99,2.32,26.59
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.2,491,159,72,1,22.98,99,2.83,1.26,25.36
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.1,351,42,33,18,16.36,52,1.94,1.94,28.39
7,MD+3,7,Agvadish,Tactical Defense (All The Field,3.1,404,44,35,3,12.01,41,0.64,0.64,26.12
7,MD+3,7,Maliach,"Passing Drill, Tactical, 3 Structure 3GK",5.0,494,74,16,0,3.1,15,2.19,0.79,24.78
7,MD+3,7,Maliach,"Passing Drill, Tactical, 3 Structure 3GK",5.0,468,45,5,0,0.91,5,0.8,0.4,21.17
7,MD+3,7,Maliach,"Passing Drill, Tactical, 3 Structure 3GK",5.0,475,64,2,0,0.34,0,1.39,0.6,20.76
7,MD+3,7,Eshata,"Passing Drill, Tactical, 3 Structure 3GK",5.0,523,73,23,0,4.5,23,1.19,0.2,23.43
7,MD+3,7,Eshata,"Passing Drill, Tactical, 3 Structure 3GK",5.0,484,47,11,0,2.1,12,0.8,0.6,22.43
7,MD+3,7,Eshata,"Passing Drill, Tactical, 3 Structure 3GK",5.0,485,30,7,0,1.39,8,1.59,0.4,22.67
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.1,488,68,41,23,20.63,67,0.96,2.89,29.42
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.4,413,65,22,0,6.35,18,2.9,2.32,24.08
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.0,459,120,15,11,8.81,19,1.66,1.99,28.53
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.2,431,49,20,14,10.66,36,2.2,1.57,27.36
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.1,405,78,22,4,8.23,33,2.27,0.97,25.86
7,MD+3,7,Eshata,Tactical Defense (All The Field,3.1,447,94,6,0,2.02,6,0.96,0.96,22.54
7,MD+3,7,Altman,"Passing Drill, Tactical, 3 Structure 3GK",5.0,547,111,6,0,1.14,12,1.19,0.0,23.0
7,MD+3,7,Altman,"Passing Drill, Tactical, 3 Structure 3GK",5.0,552,114,36,3,7.74,47,0.4,0.2,25.46
7,MD+3,7,Altman,"Passing Drill, Tactical, 3 Structure 3GK",5.0,542,68,0,0,0.0,0,1.19,0.6,18.68
7,MD+3,7,Biton,"Passing Drill, Tactical, 3 Structure 3GK",5.0,508,65,5,0,1.02,0,1.19,0.79,21.42
7,MD+3,7,Biton,"Passing Drill, Tactical, 3 Structure 3GK",5.0,429,33,17,0,3.39,23,0.8,0.4,23.08
7,MD+3,7,Biton,"Passing Drill, Tactical, 3 Structure 3GK",5.0,489,47,2,0,0.45,0,1.19,0.79,21.04
7,MD+3,7,Biton,Tactical Defense (All The Field,3.1,417,61,1,0,0.36,0,1.61,1.28,20.37
7,MD+3,7,Biton,Tactical Defense (All The Field,3.4,326,38,16,0,4.75,21,1.16,0.87,23.19
7,MD+3,7,Biton,Tactical Defense (All The Field,3.0,376,73,26,0,8.6,31,1.99,1.66,24.5
7,MD+3,7,Biton,Tactical Defense (All The Field,3.2,366,43,8,0,2.54,5,2.2,1.57,22.28
7,MD+3,7,Biton,Tactical Defense (All The Field,3.1,325,36,26,1,8.61,25,1.3,1.3,25.93
7,MD+3,7,Biton,Tactical Defense (All The Field,3.1,345,29,1,0,0.18,0,1.92,0.64,20.74
