Session ,Day,Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance
44,MD-1,Don,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,169,0,0,0,0,0,2,2,14.39,112.95,3,3,17.84,27
44,MD-1,Don,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,171,3,0,0,0,0,2.61,3.92,15.94,111.69,4,6,17.31,26
44,MD-1,Don,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,1303,204,42,2,2.76,45,1.26,1.7,25.57,82.28,20,27,19.36,307
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,121,0,0,0,0,0,1.32,0,13.21,79.63,2,0,9.99,15
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,83,1,0,0,0,0,2,0.67,15.05,55.46,3,1,7.42,11
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,106,2,0,0,0,0,1.95,0,15.73,68.51,3,0,14.04,22
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,87,0,0,0,0,0,1.99,0.66,10.59,57.79,3,1,1.87,3
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,198,19,3,0,2.27,0,2.69,2.69,21.96,133.34,4,4,32.08,48
44,MD-1,Botaka,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,204,35,0,0,0,0,3.33,4.67,18.75,135.7,5,7,38.1,57
44,MD-1,Botaka,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,877,82,14,0,0.87,13,1.2,0.76,22.49,55.35,19,12,10.32,163
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,209,54,1,0,0.74,0,2.63,3.95,20.68,137.91,4,6,43.46,66
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,177,25,0,0,0,0,1.95,3.25,18.86,115.17,3,5,30.77,47
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,112,0,0,0,0,0,0.67,1.34,13.85,75.58,1,2,5.79,9
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,105,3,0,0,0,0,1.31,0.66,16.8,68.79,2,1,5.75,9
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,102,0,0,0,0,0,0.67,0,12.32,68.22,1,0,8.58,13
44,MD-1,Badash,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,97,0,0,0,0,0,1.31,0.65,13.25,63.62,2,1,5.43,8
44,MD-1,Badash,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,763,86,13,0,0.8,6,0.82,0.76,23,48.16,13,12,8.17,129
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,100,0,0,0,0,0,1.98,1.32,13.23,65.83,3,2,10.02,15
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,97,0,0,0,0,0,0.67,0,14.31,64.72,1,0,4.71,7
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,99,1,0,0,0,0,0.65,0.65,15.39,64.16,1,1,3.13,5
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,91,1,0,0,0,0,0.66,1.33,14.71,60.25,1,2,5.67,9
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,190,27,2,0,1.49,0,1.97,3.28,20.66,124.42,3,5,34.37,52
44,MD-1,Zada,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,156,11,0,0,0,0,1.96,2.61,17.87,101.77,3,4,20.91,32
44,MD-1,Zada,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,1060,118,30,5,2.23,35,1.45,1.14,26.72,66.9,23,18,14.71,233
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,121,0,0,0,0,0,0,0,12.13,79.97,0,0,3.55,5
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,127,0,0,0,0,0,0,0,12.79,84.99,0,0,3.6,5
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,113,0,0,0,0,0,1.3,1.3,13.72,73.27,2,2,5.28,8
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,124,0,0,0,0,0,0,0.66,12.62,82.58,0,1,2.18,3
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,207,41,4,0,2.71,4,4.03,6.05,21.51,138.85,6,9,48.72,73
44,MD-1,Jan,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,198,54,6,0,3.81,9,2.67,4.67,21.77,131.84,4,7,46.69,70
44,MD-1,Jan,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,1043,93,3,0,0.21,0,0.69,0.57,20.93,65.81,11,9,10.98,174
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,64,0,0,0,0,0,0.66,0,10.6,41.89,1,0,2.29,3
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,62,0,0,0,0,0,2,0,10.9,41.69,3,0,4.1,6
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,95,0,0,0,0,0,1.3,0.65,14.03,62,2,1,4.37,7
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,56,0,0,0,0,0,0.66,0,11.58,36.99,1,0,1.72,3
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,191,28,0,0,0,0,3.28,3.94,19.47,125.55,5,6,37.33,57
44,MD-1,Togui,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,150,12,0,0,0,0,0.65,0.65,18.52,97.75,1,1,20.37,31
44,MD-1,Togui,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,967,145,56,4,3.74,68,0.5,0.44,25.75,61.02,8,7,13.52,214
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,213,19,0,0,0,0,0.67,0.67,17.4,142.08,1,1,35.03,52
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,165,28,0,0,0,0,0.66,1.99,18.64,109.71,1,3,24.77,37
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,96,2,0,0,0,0,2.69,2.02,15,64.4,4,3,11.2,17
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,96,4,0,0,0,0,1.97,1.97,16.75,62.7,3,3,10.31,16
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,107,4,0,0,0,0,2,1.33,15.5,71.5,3,2,8.4,13
44,MD-1,Tomer,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,98,6,0,0,0,0,2.61,1.96,16.7,63.86,4,3,12.71,19
44,MD-1,Tomer,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,797,73,0,0,0,0,0.5,0.44,19.25,50.29,8,7,6.93,110
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,223,18,0,0,0,0,3.29,3.29,19,146.95,5,5,43.31,66
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,212,13,0,0,0,0,0.65,1.3,17.65,137.62,1,2,23.35,36
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,171,0,0,0,0,0,2.02,0,13.9,114.74,3,0,15.41,23
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,154,0,0,0,0,0,2.63,0.66,15.17,100.95,4,1,11.86,18
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,148,9,0,0,0,0,1.33,0.67,19.37,98.78,2,1,13.14,20
44,MD-1,Kasa,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,141,0,0,0,0,0,1.31,1.31,13.83,91.89,2,2,6.67,10
44,MD-1,Kasa,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,843,104,17,1,1.18,14,0.82,0.76,26.58,53.21,13,12,9.46,150
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,183,9,0,0,0,0,0.67,1.34,17.72,122,1,2,21.02,31
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,167,4,0,0,0,0,0.66,0.66,16.7,110.9,1,1,15.61,23
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,25,0,0,0,0,0,0.67,0,7.13,16.89,1,0,0,0
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 6",14:49:47,14:51:19,14:38:29,15:15:56,00:01:31,36,0,0,0,0,0,0.66,0,8.81,23.49,1,0,0.39,1
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,57,0,0,0,0,0,1.33,0,11.49,38.15,2,0,2.09,3
44,MD-1,Zoabi,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 8",14:54:09,14:55:40,14:38:29,15:15:56,00:01:31,65,0,0,0,0,0,1.31,0.65,12.08,42.32,2,1,3.46,5
44,MD-1,Zoabi,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,967,129,19,0,1.22,10,0.57,0.63,23.41,61.07,9,10,12.31,195
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 1",14:38:29,14:40:00,14:38:29,15:15:56,00:01:31,61,0,0,0,0,0,0,0,8.58,40.15,0,0,0,0
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 2",14:40:32,14:42:02,14:38:29,15:15:56,00:01:29,93,0,0,0,0,0,1.34,1.34,13.63,62.06,2,2,3.43,5
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 3",14:42:37,14:44:09,14:38:29,15:15:56,00:01:32,71,0,0,0,0,0,1.3,0.65,13.32,45.92,2,1,2.16,3
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 4",14:44:38,14:46:09,14:38:29,15:15:56,00:01:30,85,0,0,0,0,0,0.66,0.66,15.82,56.55,1,1,4.07,6
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 5",14:47:44,14:49:13,14:38:29,15:15:56,00:01:29,194,9,0,0,0,0,3.36,4.7,18.96,130.14,5,7,25.81,38
44,MD-1,Yehezkel,,"Possession Game 10vs5+5F, 4 Mini Goals, Set 7",14:52:06,14:53:36,14:38:29,15:15:56,00:01:29,170,14,0,0,0,0,1.33,2.67,17.39,113.16,2,4,24.65,37
44,MD-1,Yehezkel,,"SSG 6vs6, 4 Teams Tournament (28*42m, 60''/1-0)",15:00:05,15:15:56,14:38:29,15:15:56,00:15:50,987,71,13,0,0.85,17,0.69,0.57,24.35,62.32,11,9,8.4,133
45,MD-3,Baco,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,658,54,8,0,0.57,11,0.43,0.36,21.44,46.79,6,5,5.25,74
45,MD-3,Glazer,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,786,129,21,1,1.6,26,0.64,0.78,25.68,55.88,9,11,11.85,167
45,MD-3,Shalom,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,879,55,23,4,1.89,29,0.71,0.64,26.87,62.5,10,9,9.05,127
45,MD-3,Yao,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,814,77,22,0,1.56,23,0.85,0.5,23.22,57.85,12,7,9.53,134
45,MD-3,Agvadish,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,844,110,10,0,0.7,6,0.85,1,23.49,59.99,12,14,11.1,156
45,MD-3,Prada,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,930,114,44,1,3.2,45,0.64,1.07,25.62,66.08,9,15,13.37,188
45,MD-3,Niddam,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,922,119,37,0,2.63,41,0.85,0.43,24.25,65.51,12,6,13.3,187
45,MD-3,Eshata,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,748,87,29,0,2.05,34,0.64,0.92,22.76,53.14,9,13,8.92,125
45,MD-3,Biton,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,701,77,31,11,3.02,38,0.57,0.64,28.2,49.8,8,9,10.01,141
45,MD-3,Beni,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,969,150,8,0,0.57,11,0.71,0.71,21.12,68.89,10,10,13.28,187
45,MD-3,Don,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,877,122,36,8,3.15,51,1.42,1.14,29.54,62.32,20,16,14.48,204
45,MD-3,Botaka,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,601,31,22,0,1.55,22,0.5,0.28,23.14,42.73,7,4,6.12,86
45,MD-3,Badash,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,816,107,11,0,0.76,6,0.92,1,24.53,58.03,13,14,11.58,163
45,MD-3,Zada,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,799,85,33,12,3.26,47,1,1,27.96,56.77,14,14,12.5,176
45,MD-3,Jan,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,678,56,0,0,0,0,0.43,0.21,19.39,48.19,6,3,6.16,87
45,MD-3,Togui,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,795,102,33,23,3.93,66,0.85,0.71,30.96,56.51,12,10,13.21,186
45,MD-3,Tomer,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,869,88,59,1,4.23,67,0.43,0.78,25.8,61.79,6,11,12.7,179
45,MD-3,Kasa,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,763,95,48,10,4.12,65,0.78,0.64,27.86,54.25,11,9,12.72,179
45,MD-3,Zoabi,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,843,64,4,0,0.28,6,0.78,0.57,21.37,59.89,11,8,8.52,120
45,MD-3,Yehezkel,,"SSG 6vs6, 4 Teams Tournament (28*42m), 1-0/90''",09:17:21,09:31:25,09:17:21,09:31:25,00:14:04,773,84,25,1,1.81,42,0.5,0.71,25.31,54.93,7,10,9.15,129
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 1",08:32:43,08:35:19,08:32:43,09:16:47,00:02:35,262,37,2,0,0.66,0,1.16,0.77,20.75,100.99,3,2,17.81,46
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 2",08:36:19,08:38:51,08:32:43,09:16:47,00:02:31,306,29,8,1,3.53,8,0.79,0.4,26.28,121.18,2,1,19.63,49
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 3",08:39:50,08:42:21,08:32:43,09:16:47,00:02:30,252,35,3,0,1.33,7,0.8,0.4,20.46,100.42,2,1,16.36,41
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 4",08:43:22,08:45:52,08:32:43,09:16:47,00:02:30,292,43,0,0,0,0,0.8,0.8,19.58,116.34,2,2,23.51,59
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 5",08:46:54,08:49:27,08:32:43,09:16:47,00:02:32,232,12,13,0,5.06,12,1.57,0.79,22.62,91.25,4,2,16.43,42
46,MD-2,Baco,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 6",08:50:25,08:52:57,08:32:43,09:16:47,00:02:31,273,26,8,0,3.22,10,0.79,0.79,22.57,108.36,2,2,20.14,51
46,MD-2,Baco,,LSG 11vs11 (68*56m) Set 1,08:57:44,09:01:19,08:32:43,09:16:47,00:03:35,381,43,6,0,1.77,6,1.11,1.11,23.17,105.98,4,4,16.64,60
46,MD-2,Baco,,LSG 11vs11 (68*56m) Set 2,09:03:07,09:06:45,08:32:43,09:16:47,00:03:37,351,59,9,0,2.59,9,2.48,0.83,22.93,96.82,9,3,17.59,64
46,MD-2,Baco,,LSG 11vs11 (68*56m) Set 3,09:08:09,09:11:40,08:32:43,09:16:47,00:03:30,334,59,15,0,4.4,19,0.85,1.42,22.26,95.19,3,5,19.2,67
46,MD-2,Baco,,LSG 11vs11 (68*56m) Set 4,09:13:12,09:16:47,08:32:43,09:16:47,00:03:35,419,66,8,0,2.29,5,1.67,0.84,22.57,116.69,6,3,24.22,87
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 1",08:32:43,08:35:19,08:32:43,09:16:47,00:02:35,351,66,16,0,6.1,19,2.31,1.16,23.14,135.14,6,3,30.21,78
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 2",08:36:19,08:38:51,08:32:43,09:16:47,00:02:31,296,52,0,0,0,0,1.98,0,19.37,117.23,5,0,21.84,55
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 3",08:39:50,08:42:21,08:32:43,09:16:47,00:02:30,298,52,19,0,7.51,23,1.19,1.19,22.82,118.47,3,3,26.8,67
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 4",08:43:22,08:45:52,08:32:43,09:16:47,00:02:30,295,23,10,20,11.6,28,1.59,1.99,28.92,117.59,4,5,30.88,77
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 5",08:46:54,08:49:27,08:32:43,09:16:47,00:02:32,269,31,13,7,7.72,19,1.57,1.57,27.27,105.87,4,4,26.96,69
46,MD-2,Glazer,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 6",08:50:25,08:52:57,08:32:43,09:16:47,00:02:31,341,91,0,0,0,0,1.59,1.98,19.44,135.2,4,5,34.44,87
46,MD-2,Glazer,,LSG 11vs11 (68*56m) Set 1,08:57:44,09:01:19,08:32:43,09:16:47,00:03:35,366,38,3,0,0.95,0,1.11,0.56,21.53,101.83,4,2,17.6,63
46,MD-2,Glazer,,LSG 11vs11 (68*56m) Set 2,09:03:07,09:06:45,08:32:43,09:16:47,00:03:37,348,42,7,0,1.88,9,0.28,0.83,21.43,96.16,1,3,14.84,54
46,MD-2,Glazer,,LSG 11vs11 (68*56m) Set 3,09:08:09,09:11:40,08:32:43,09:16:47,00:03:30,340,35,11,0,3.11,13,2.28,1.14,23.96,96.8,8,4,16.47,58
46,MD-2,Glazer,,LSG 11vs11 (68*56m) Set 4,09:13:12,09:16:47,08:32:43,09:16:47,00:03:35,359,32,0,0,0,0,1.12,0.28,18.57,100.09,4,1,14.28,51
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 1",08:32:43,08:35:19,08:32:43,09:16:47,00:02:35,281,25,3,0,1.34,5,0.39,1.16,22.52,108.35,1,3,13.7,36
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 2",08:36:19,08:38:51,08:32:43,09:16:47,00:02:31,278,65,2,0,0.66,0,1.19,0.79,20.08,110.38,3,2,17.17,43
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 3",08:39:50,08:42:21,08:32:43,09:16:47,00:02:30,299,28,17,0,6.86,23,0.8,0.8,24.21,119.05,2,2,20.41,51
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 4",08:43:22,08:45:52,08:32:43,09:16:47,00:02:30,283,38,13,1,5.5,15,1.2,0,25.28,112.66,3,0,17.89,45
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 5",08:46:54,08:49:27,08:32:43,09:16:47,00:02:32,270,55,4,0,1.54,5,1.18,0,20.58,106.13,3,0,22.95,58
46,MD-2,Shalom,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 6",08:50:25,08:52:57,08:32:43,09:16:47,00:02:31,262,28,7,0,2.96,9,0.79,0.4,21.78,104.05,2,1,15.22,38
46,MD-2,Shalom,,LSG 11vs11 (68*56m) Set 1,08:57:44,09:01:19,08:32:43,09:16:47,00:03:35,435,101,3,0,0.93,4,0.28,0.56,20.54,121.11,1,2,19.71,71
46,MD-2,Shalom,,LSG 11vs11 (68*56m) Set 2,09:03:07,09:06:45,08:32:43,09:16:47,00:03:37,375,34,18,0,4.87,26,0,0.55,24.07,103.51,0,2,14.39,52
46,MD-2,Shalom,,LSG 11vs11 (68*56m) Set 3,09:08:09,09:11:40,08:32:43,09:16:47,00:03:30,367,28,14,6,5.49,21,0.57,0.28,26.75,104.45,2,1,17.78,62
46,MD-2,Shalom,,LSG 11vs11 (68*56m) Set 4,09:13:12,09:16:47,08:32:43,09:16:47,00:03:35,438,26,16,2,4.99,20,0.56,0.56,26.76,122.21,2,2,11.33,41
46,MD-2,Yao,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 1",08:32:43,08:35:19,08:32:43,09:16:47,00:02:35,205,18,1,0,0.43,0,0,0.77,20.52,78.9,0,2,8.71,23
46,MD-2,Yao,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 2",08:36:19,08:38:51,08:32:43,09:16:47,00:02:31,274,58,19,6,9.88,29,1.59,0.4,27.09,108.49,4,1,29.6,75
46,MD-2,Yao,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 3",08:39:50,08:42:21,08:32:43,09:16:47,00:02:30,267,37,3,0,1.14,5,1.99,0.4,21.26,106.2,5,1,20.04,50
46,MD-2,Yao,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 4",08:43:22,08:45:52,08:32:43,09:16:47,00:02:30,248,35,6,0,2.52,5,0.8,1.99,22.97,98.8,2,5,17.83,45
46,MD-2,Yao,,"Possession Game 10vs10, 8 Mini Goals, Goal In Space (68*73m, 16m) Set 5",08:46:54,08:49:27,08:32:43,09:16:47,00:02:32,198,0,0,0,0,0,0.79,0,13.7,77.74,2,0,6.09,16
